num,dyad,id,time,RM,party,timecontrast1_pre_post,timecontrast2_pre_followup,timecontrast3_post_pre,timecontrast4_post_followup,timecontrast5_followup_pre,timecontrast6_followup_post,IH,affiliation_C
2037,5163,249,3,3,-1,0,1,0,1,0,0, ,0.5517
2038,5163,569,1,4,1,0,0,1,0,1,0,5,0.5517
2039,5163,569,2,5,1,1,0,0,0,0,1,5,0.5517
2040,5163,569,3,6,1,0,1,0,1,0,0, ,0.5517
2041,5219,709,1,1,-1,0,0,1,0,1,0,6,0.0517
2042,5219,709,2,2,-1,1,0,0,0,0,1,6,0.0517
2043,5219,709,3,3,-1,0,1,0,1,0,0, ,0.0517
2044,5219,24,1,4,1,0,0,1,0,1,0,5,0.5517
2045,5219,24,2,5,1,1,0,0,0,0,1,6,0.5517
2046,5219,24,3,6,1,0,1,0,1,0,0, ,0.5517
2047,5239,445,1,1,-1,0,0,1,0,1,0,5.5,-0.6983
2048,5239,445,2,2,-1,1,0,0,0,0,1,6,-0.6983
2049,5239,445,3,3,-1,0,1,0,1,0,0, ,-0.6983
2050,5239,128,1,4,1,0,0,1,0,1,0,6.5,-0.1983
2051,5239,128,2,5,1,1,0,0,0,0,1,6,-0.1983
2052,5239,128,3,6,1,0,1,0,1,0,0, ,-0.1983
2053,5251,840,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2054,5251,840,2,2,-1,1,0,0,0,0,1,7,0.5517
2055,5251,840,3,3,-1,0,1,0,1,0,0, ,0.5517
2056,5251,822,1,4,1,0,0,1,0,1,0,6,0.5517
2057,5251,822,2,5,1,1,0,0,0,0,1,6.5,0.5517
2058,5251,822,3,6,1,0,1,0,1,0,0, ,0.5517
2059,5254,352,1,1,-1,0,0,1,0,1,0,6.5,0.3017
2060,5254,352,2,2,-1,1,0,0,0,0,1,6.5,0.3017
2061,5254,352,3,3,-1,0,1,0,1,0,0,6.5,0.3017
2062,5254,490,1,4,1,0,0,1,0,1,0,6,0.5517
2063,5254,490,2,5,1,1,0,0,0,0,1,6,0.5517
2064,5254,490,3,6,1,0,1,0,1,0,0,6,0.5517
2065,5276,203,1,1,-1,0,0,1,0,1,0,5.5,0.0517
2066,5276,203,2,2,-1,1,0,0,0,0,1, ,0.0517
2067,5276,203,3,3,-1,0,1,0,1,0,0, ,0.0517
2068,5276,222,1,4,1,0,0,1,0,1,0,5,0.5517
2069,5276,222,2,5,1,1,0,0,0,0,1, ,0.5517
2070,5276,222,3,6,1,0,1,0,1,0,0, ,0.5517
2071,5325,206,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2072,5325,206,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2073,5325,206,3,3,-1,0,1,0,1,0,0,6,0.5517
2074,5325,696,1,4,1,0,0,1,0,1,0,6,0.5517
2075,5325,696,2,5,1,1,0,0,0,0,1,7,0.5517
2076,5325,696,3,6,1,0,1,0,1,0,0,7,0.5517
2077,5327,906,1,1,-1,0,0,1,0,1,0,5,-1.1983
2078,5327,906,2,2,-1,1,0,0,0,0,1,1,-1.1983
2079,5327,906,3,3,-1,0,1,0,1,0,0, ,-1.1983
2080,5327,770,1,4,1,0,0,1,0,1,0,6,0.3017
2081,5327,770,2,5,1,1,0,0,0,0,1,6,0.3017
2082,5327,770,3,6,1,0,1,0,1,0,0, ,0.3017
2083,5332,444,1,1,-1,0,0,1,0,1,0,7,0.0517
2084,5332,444,2,2,-1,1,0,0,0,0,1,7,0.0517
2085,5332,444,3,3,-1,0,1,0,1,0,0,6,0.0517
2086,5332,762,1,4,1,0,0,1,0,1,0,5.5,0.0517
2087,5332,762,2,5,1,1,0,0,0,0,1,6,0.0517
2088,5332,762,3,6,1,0,1,0,1,0,0,5.5,0.0517
2089,5351,588,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2090,5351,588,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2091,5351,588,3,3,-1,0,1,0,1,0,0, ,0.5517
2092,5351,382,1,4,1,0,0,1,0,1,0,6,0.3017
2093,5351,382,2,5,1,1,0,0,0,0,1,7,0.3017
2094,5351,382,3,6,1,0,1,0,1,0,0, ,0.3017
2095,5364,93,1,1,-1,0,0,1,0,1,0,6,0.0517
2096,5364,93,2,2,-1,1,0,0,0,0,1,7,0.0517
2097,5364,93,3,3,-1,0,1,0,1,0,0, ,0.0517
2098,5364,759,1,4,1,0,0,1,0,1,0,6.5,0.3017
2099,5364,759,2,5,1,1,0,0,0,0,1,6,0.3017
2100,5364,759,3,6,1,0,1,0,1,0,0, ,0.3017
2101,5406,379,1,1,-1,0,0,1,0,1,0,6,-0.4483
2102,5406,379,2,2,-1,1,0,0,0,0,1,6.5,-0.4483
2103,5406,379,3,3,-1,0,1,0,1,0,0,6,-0.4483
2104,5406,916,1,4,1,0,0,1,0,1,0,6,-0.4483
2105,5406,916,2,5,1,1,0,0,0,0,1,4.5,-0.4483
2106,5406,916,3,6,1,0,1,0,1,0,0,5.5,-0.4483
2107,5418,76,1,1,-1,0,0,1,0,1,0,6,0.218366667
2108,5418,76,2,2,-1,1,0,0,0,0,1,6,0.218366667
2109,5418,76,3,3,-1,0,1,0,1,0,0, ,0.218366667
2110,5418,705,1,4,1,0,0,1,0,1,0,6,0.5517
2111,5418,705,2,5,1,1,0,0,0,0,1,6,0.5517
2112,5418,705,3,6,1,0,1,0,1,0,0, ,0.5517
2113,5427,416,1,1,-1,0,0,1,0,1,0,5.5,-0.6983
2114,5427,416,2,2,-1,1,0,0,0,0,1,6,-0.6983
2115,5427,416,3,3,-1,0,1,0,1,0,0,6,-0.6983
2116,5427,601,1,4,1,0,0,1,0,1,0,6,0.5517
2117,5427,601,2,5,1,1,0,0,0,0,1,6.5,0.5517
2118,5427,601,3,6,1,0,1,0,1,0,0,6,0.5517
2119,5435,334,1,1,-1,0,0,1,0,1,0,7,0.5517
2120,5435,334,2,2,-1,1,0,0,0,0,1,7,0.5517
2121,5435,334,3,3,-1,0,1,0,1,0,0, ,0.5517
2122,5435,693,1,4,1,0,0,1,0,1,0,6.5,0.3017
2123,5435,693,2,5,1,1,0,0,0,0,1,6.5,0.3017
2124,5435,693,3,6,1,0,1,0,1,0,0, ,0.3017
2125,5442,191,1,4,1,0,0,1,0,1,0,5,0.5517
2126,5442,191,2,5,1,1,0,0,0,0,1,5.5,0.5517
2127,5442,191,3,6,1,0,1,0,1,0,0,5.5,0.5517
2128,5444,475,1,1,-1,0,0,1,0,1,0,5.5,-0.4483
2129,5444,475,2,2,-1,1,0,0,0,0,1,6,-0.4483
2130,5444,475,3,3,-1,0,1,0,1,0,0, ,-0.4483
2131,5444,617,1,4,1,0,0,1,0,1,0,5,-0.1983
2132,5444,617,2,5,1,1,0,0,0,0,1,6,-0.1983
2133,5444,617,3,6,1,0,1,0,1,0,0, ,-0.1983
2134,5497,231,1,1,-1,0,0,1,0,1,0,6.5,0.5517
2135,5497,231,2,2,-1,1,0,0,0,0,1,6,0.5517
2136,5497,231,3,3,-1,0,1,0,1,0,0, ,0.5517
2137,5497,413,1,4,1,0,0,1,0,1,0,5.5,0.5517
2138,5497,413,2,5,1,1,0,0,0,0,1,6,0.5517
2139,5497,413,3,6,1,0,1,0,1,0,0, ,0.5517
2140,5509,296,1,1,-1,0,0,1,0,1,0,7,0.5517
2141,5509,296,2,2,-1,1,0,0,0,0,1,7,0.5517
2142,5509,296,3,3,-1,0,1,0,1,0,0, ,0.5517
2143,5509,579,1,4,1,0,0,1,0,1,0,4.5,0.5517
2144,5509,579,2,5,1,1,0,0,0,0,1,4,0.5517
2145,5509,579,3,6,1,0,1,0,1,0,0, ,0.5517
2146,5558,649,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2147,5558,649,2,2,-1,1,0,0,0,0,1,7,0.5517
2148,5558,649,3,3,-1,0,1,0,1,0,0, ,0.5517
2149,5558,274,1,4,1,0,0,1,0,1,0,7,0.5517
2150,5558,274,2,5,1,1,0,0,0,0,1,6.5,0.5517
2151,5558,274,3,6,1,0,1,0,1,0,0, ,0.5517
2152,5606,765,1,1,-1,0,0,1,0,1,0,5,0.3017
2153,5606,765,2,2,-1,1,0,0,0,0,1,3.5,0.3017
2154,5606,765,3,3,-1,0,1,0,1,0,0, ,0.3017
2155,5606,567,1,4,1,0,0,1,0,1,0,4.5,0.3017
2156,5606,567,2,5,1,1,0,0,0,0,1,6,0.3017
2157,5606,567,3,6,1,0,1,0,1,0,0, ,0.3017
2158,5607,252,1,1,-1,0,0,1,0,1,0,5.5,-0.4483
2159,5607,252,2,2,-1,1,0,0,0,0,1,5,-0.4483
2160,5607,252,3,3,-1,0,1,0,1,0,0,6,-0.4483
2161,5607,197,1,4,1,0,0,1,0,1,0,1.5,-0.4483
2162,5607,197,2,5,1,1,0,0,0,0,1,4,-0.4483
2163,5607,197,3,6,1,0,1,0,1,0,0, ,-0.4483
2164,5625,791,1,1,-1,0,0,1,0,1,0,5,0.0517
2165,5625,791,2,2,-1,1,0,0,0,0,1,6,0.0517
2166,5625,791,3,3,-1,0,1,0,1,0,0,6,0.0517
2167,5625,645,1,4,1,0,0,1,0,1,0,6,-0.6983
2168,5625,645,2,5,1,1,0,0,0,0,1, ,-0.6983
2169,5625,645,3,6,1,0,1,0,1,0,0,6,-0.6983
2170,5648,508,1,1,-1,0,0,1,0,1,0,4,0.5517
2171,5648,508,2,2,-1,1,0,0,0,0,1,6,0.5517
2172,5648,508,3,3,-1,0,1,0,1,0,0, ,0.5517
2173,5648,620,1,4,1,0,0,1,0,1,0,6,0.5517
2174,5648,620,2,5,1,1,0,0,0,0,1,6.5,0.5517
2175,5648,620,3,6,1,0,1,0,1,0,0, ,0.5517
2176,5654,777,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2177,5654,777,2,2,-1,1,0,0,0,0,1,7,0.5517
2178,5654,777,3,3,-1,0,1,0,1,0,0, ,0.5517
2179,5654,700,1,4,1,0,0,1,0,1,0,6,-0.4483
2180,5654,700,2,5,1,1,0,0,0,0,1,6,-0.4483
2181,5654,700,3,6,1,0,1,0,1,0,0, ,-0.4483
2182,5719,301,1,1,-1,0,0,1,0,1,0,5.5,-2.4483
2183,5719,301,2,2,-1,1,0,0,0,0,1,6,-2.4483
2184,5719,301,3,3,-1,0,1,0,1,0,0,5,-2.4483
2185,5719,839,1,4,1,0,0,1,0,1,0,6,-0.4483
2186,5719,839,2,5,1,1,0,0,0,0,1,6,-0.4483
2187,5719,839,3,6,1,0,1,0,1,0,0, ,-0.4483
2188,5737,109,1,1,-1,0,0,1,0,1,0,4.5,0.5517
2189,5737,109,2,2,-1,1,0,0,0,0,1,4.5,0.5517
2190,5737,109,3,3,-1,0,1,0,1,0,0, ,0.5517
2191,5737,486,1,4,1,0,0,1,0,1,0,5.5,0.5517
2192,5737,486,2,5,1,1,0,0,0,0,1,7,0.5517
2193,5737,486,3,6,1,0,1,0,1,0,0,7,0.5517
2194,5769,650,1,1,-1,0,0,1,0,1,0,4.5,-0.1983
2195,5769,650,2,2,-1,1,0,0,0,0,1,6,-0.1983
2196,5769,650,3,3,-1,0,1,0,1,0,0,6,-0.1983
2197,5769,435,1,4,1,0,0,1,0,1,0,6,-0.4483
2198,5769,435,2,5,1,1,0,0,0,0,1,6,-0.4483
2199,5769,435,3,6,1,0,1,0,1,0,0,6,-0.4483
2200,5772,504,1,1,-1,0,0,1,0,1,0,4.5,0.0517
2201,5772,504,2,2,-1,1,0,0,0,0,1,6.5,0.0517
2202,5772,504,3,3,-1,0,1,0,1,0,0, ,0.0517
2203,5772,428,1,4,1,0,0,1,0,1,0,5,0.3017
2204,5772,428,2,5,1,1,0,0,0,0,1,5.5,0.3017
2205,5772,428,3,6,1,0,1,0,1,0,0, ,0.3017
2206,5773,423,1,1,-1,0,0,1,0,1,0,6,0.5517
2207,5773,423,2,2,-1,1,0,0,0,0,1,7,0.5517
2208,5773,423,3,3,-1,0,1,0,1,0,0, ,0.5517
2209,5773,686,1,4,1,0,0,1,0,1,0,5.5,0.5517
2210,5773,686,2,5,1,1,0,0,0,0,1,6.5,0.5517
2211,5773,686,3,6,1,0,1,0,1,0,0,6.5,0.5517
2212,5779,232,1,1,-1,0,0,1,0,1,0,4,-0.1983
2213,5779,232,2,2,-1,1,0,0,0,0,1,5.5,-0.1983
2214,5779,232,3,3,-1,0,1,0,1,0,0, ,-0.1983
2215,5779,5,1,4,1,0,0,1,0,1,0,6,-0.4483
2216,5779,5,2,5,1,1,0,0,0,0,1,6,-0.4483
2217,5779,5,3,6,1,0,1,0,1,0,0, ,-0.4483
2218,5783,31,1,1,-1,0,0,1,0,1,0,6.5,-0.9483
2219,5783,31,2,2,-1,1,0,0,0,0,1,6,-0.9483
2220,5783,31,3,3,-1,0,1,0,1,0,0,6.5,-0.9483
2221,5783,266,1,4,1,0,0,1,0,1,0,7,0.5517
2222,5783,266,2,5,1,1,0,0,0,0,1,7,0.5517
2223,5783,266,3,6,1,0,1,0,1,0,0,7,0.5517
2224,5808,682,1,1,-1,0,0,1,0,1,0,5,0.5517
2225,5808,682,2,2,-1,1,0,0,0,0,1,4,0.5517
2226,5808,682,3,3,-1,0,1,0,1,0,0,6.5,0.5517
2227,5808,565,1,4,1,0,0,1,0,1,0,5,0.5517
2228,5808,565,2,5,1,1,0,0,0,0,1,5.5,0.5517
2229,5808,565,3,6,1,0,1,0,1,0,0,4.5,0.5517
2230,5812,611,1,1,-1,0,0,1,0,1,0,6,-0.4483
2231,5812,611,2,2,-1,1,0,0,0,0,1,6,-0.4483
2232,5812,611,3,3,-1,0,1,0,1,0,0,5.5,-0.4483
2233,5812,717,1,4,1,0,0,1,0,1,0,4.5,-0.6983
2234,5812,717,2,5,1,1,0,0,0,0,1,5.5,-0.6983
2235,5812,717,3,6,1,0,1,0,1,0,0,5.5,-0.6983
2236,5815,434,1,1,-1,0,0,1,0,1,0,6,-0.4483
2237,5815,434,2,2,-1,1,0,0,0,0,1,6,-0.4483
2238,5815,434,3,3,-1,0,1,0,1,0,0, ,-0.4483
2239,5815,703,1,4,1,0,0,1,0,1,0,5,0.0517
2240,5815,703,2,5,1,1,0,0,0,0,1,4.5,0.0517
2241,5815,703,3,6,1,0,1,0,1,0,0,6,0.0517
2242,5830,13,1,1,-1,0,0,1,0,1,0,5.5,-0.4483
2243,5830,13,2,2,-1,1,0,0,0,0,1,6,-0.4483
2244,5830,13,3,3,-1,0,1,0,1,0,0, ,-0.4483
2245,5830,779,1,4,1,0,0,1,0,1,0,6,-0.1983
2246,5830,779,2,5,1,1,0,0,0,0,1,6.5,-0.1983
2247,5830,779,3,6,1,0,1,0,1,0,0, ,-0.1983
2248,5860,457,1,1,-1,0,0,1,0,1,0,4.5,-0.4483
2249,5860,457,2,2,-1,1,0,0,0,0,1,5,-0.4483
2250,5860,457,3,3,-1,0,1,0,1,0,0, ,-0.4483
2251,5860,176,1,4,1,0,0,1,0,1,0,6.5,-1.9483
2252,5860,176,2,5,1,1,0,0,0,0,1,6.5,-1.9483
2253,5860,176,3,6,1,0,1,0,1,0,0,5.5,-1.9483
2254,5893,79,1,1,-1,0,0,1,0,1,0,2.5,0.5517
2255,5893,79,2,2,-1,1,0,0,0,0,1,4,0.5517
2256,5893,79,3,3,-1,0,1,0,1,0,0, ,0.5517
2257,5893,177,1,4,1,0,0,1,0,1,0,5,0.5517
2258,5893,177,2,5,1,1,0,0,0,0,1,4.5,0.5517
2259,5893,177,3,6,1,0,1,0,1,0,0, ,0.5517
2260,5900,932,1,1,-1,0,0,1,0,1,0,7,0.5517
2261,5900,932,2,2,-1,1,0,0,0,0,1,7,0.5517
2262,5900,932,3,3,-1,0,1,0,1,0,0,7,0.5517
2263,5900,708,1,4,1,0,0,1,0,1,0,6,0.5517
2264,5900,708,2,5,1,1,0,0,0,0,1, ,0.5517
2265,5900,708,3,6,1,0,1,0,1,0,0,6,0.5517
2266,5901,503,1,1,-1,0,0,1,0,1,0,7,0.3017
2267,5901,503,2,2,-1,1,0,0,0,0,1,6,0.3017
2268,5901,503,3,3,-1,0,1,0,1,0,0, ,0.3017
2269,5901,417,1,4,1,0,0,1,0,1,0,5.5,-0.1983
2270,5901,417,2,5,1,1,0,0,0,0,1,6.5,-0.1983
2271,5901,417,3,6,1,0,1,0,1,0,0, ,-0.1983
2272,5985,394,1,1,-1,0,0,1,0,1,0,7,-0.6983
2273,5985,394,2,2,-1,1,0,0,0,0,1,7,-0.6983
2274,5985,394,3,3,-1,0,1,0,1,0,0,6,-0.6983
2275,5985,895,1,4,1,0,0,1,0,1,0,6,-0.4483
2276,5985,895,2,5,1,1,0,0,0,0,1,5,-0.4483
2277,5985,895,3,6,1,0,1,0,1,0,0,6,-0.4483
2278,6001,628,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2279,6001,628,2,2,-1,1,0,0,0,0,1,6,0.5517
2280,6001,628,3,3,-1,0,1,0,1,0,0,5.5,0.5517
2281,6001,169,1,4,1,0,0,1,0,1,0,6,0.5517
2282,6001,169,2,5,1,1,0,0,0,0,1,6.5,0.5517
2283,6001,169,3,6,1,0,1,0,1,0,0,6.5,0.5517
2284,6016,465,1,1,-1,0,0,1,0,1,0,6,0.5517
2285,6016,465,2,2,-1,1,0,0,0,0,1,6,0.5517
2286,6016,465,3,3,-1,0,1,0,1,0,0, ,0.5517
2287,6016,246,1,4,1,0,0,1,0,1,0,5.5,0.3017
2288,6016,246,2,5,1,1,0,0,0,0,1,5.5,0.3017
2289,6016,246,3,6,1,0,1,0,1,0,0, ,0.3017
2290,6036,729,1,1,-1,0,0,1,0,1,0,4,0.0517
2291,6036,729,2,2,-1,1,0,0,0,0,1,4,0.0517
2292,6036,729,3,3,-1,0,1,0,1,0,0,2.5,0.0517
2293,6036,743,1,4,1,0,0,1,0,1,0,5,-0.114966667
2294,6036,743,2,5,1,1,0,0,0,0,1,6,-0.114966667
2295,6036,743,3,6,1,0,1,0,1,0,0, ,-0.114966667
2296,6045,755,1,1,-1,0,0,1,0,1,0,6,0.5517
2297,6045,755,2,2,-1,1,0,0,0,0,1,7,0.5517
2298,6045,755,3,3,-1,0,1,0,1,0,0, ,0.5517
2299,6045,307,1,4,1,0,0,1,0,1,0,5.5,0.5517
2300,6045,307,2,5,1,1,0,0,0,0,1,5,0.5517
2301,6045,307,3,6,1,0,1,0,1,0,0, ,0.5517
2302,6193,923,1,1,-1,0,0,1,0,1,0,4.5,0.5517
2303,6193,923,2,2,-1,1,0,0,0,0,1,6,0.5517
2304,6193,923,3,3,-1,0,1,0,1,0,0,5,0.5517
2305,6193,289,1,4,1,0,0,1,0,1,0,5,0.5517
2306,6193,289,2,5,1,1,0,0,0,0,1,7,0.5517
2307,6193,289,3,6,1,0,1,0,1,0,0,5.5,0.5517
2308,6247,73,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2309,6247,73,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2310,6247,73,3,3,-1,0,1,0,1,0,0, ,0.5517
2311,6247,896,1,4,1,0,0,1,0,1,0,5.5,-0.4483
2312,6247,896,2,5,1,1,0,0,0,0,1,6.5,-0.4483
2313,6247,896,3,6,1,0,1,0,1,0,0,7,-0.4483
2314,6259,614,1,1,-1,0,0,1,0,1,0,5.5,-0.9483
2315,6259,614,2,2,-1,1,0,0,0,0,1,6,-0.9483
2316,6259,614,3,3,-1,0,1,0,1,0,0, ,-0.9483
2317,6259,583,1,4,1,0,0,1,0,1,0,6,-1.4483
2318,6259,583,2,5,1,1,0,0,0,0,1,6,-1.4483
2319,6259,583,3,6,1,0,1,0,1,0,0, ,-1.4483
2320,6327,924,1,1,-1,0,0,1,0,1,0,6,0.3017
2321,6327,924,2,2,-1,1,0,0,0,0,1,6,0.3017
2322,6327,924,3,3,-1,0,1,0,1,0,0,7,0.3017
2323,6327,782,1,4,1,0,0,1,0,1,0,5,0.5517
2324,6327,782,2,5,1,1,0,0,0,0,1,6,0.5517
2325,6327,782,3,6,1,0,1,0,1,0,0,6,0.5517
2326,6334,136,1,1,-1,0,0,1,0,1,0,6,-0.4483
2327,6334,136,2,2,-1,1,0,0,0,0,1,7,-0.4483
2328,6334,136,3,3,-1,0,1,0,1,0,0,5.5,-0.4483
2329,6334,138,1,4,1,0,0,1,0,1,0,6.5,0.3017
2330,6334,138,2,5,1,1,0,0,0,0,1, ,0.3017
2331,6334,138,3,6,1,0,1,0,1,0,0,6,0.3017
2332,6376,763,1,4,1,0,0,1,0,1,0,6,0.218366667
2333,6376,763,2,5,1,1,0,0,0,0,1,6,0.218366667
2334,6376,763,3,6,1,0,1,0,1,0,0, ,0.218366667
2335,6382,740,1,1,-1,0,0,1,0,1,0,6,0.5517
2336,6382,740,2,2,-1,1,0,0,0,0,1,6,0.5517
2337,6382,740,3,3,-1,0,1,0,1,0,0, ,0.5517
2338,6382,594,1,4,1,0,0,1,0,1,0,7,0.5517
2339,6382,594,2,5,1,1,0,0,0,0,1,7,0.5517
2340,6382,594,3,6,1,0,1,0,1,0,0,7,0.5517
2341,6393,223,1,1,-1,0,0,1,0,1,0,4.5,0.3017
2342,6393,223,2,2,-1,1,0,0,0,0,1,5,0.3017
2343,6393,223,3,3,-1,0,1,0,1,0,0, ,0.3017
2344,6393,889,1,4,1,0,0,1,0,1,0,6,0.3017
2345,6393,889,2,5,1,1,0,0,0,0,1,5.5,0.3017
2346,6393,889,3,6,1,0,1,0,1,0,0, ,0.3017
2347,6481,240,1,1,-1,0,0,1,0,1,0,6,-0.4483
2348,6481,240,2,2,-1,1,0,0,0,0,1,6,-0.4483
2349,6481,240,3,3,-1,0,1,0,1,0,0, ,-0.4483
2350,6481,348,1,4,1,0,0,1,0,1,0,6,0.3017
2351,6481,348,2,5,1,1,0,0,0,0,1,6.5,0.3017
2352,6481,348,3,6,1,0,1,0,1,0,0, ,0.3017
2353,6488,303,1,1,-1,0,0,1,0,1,0,5,-1.1983
2354,6488,303,2,2,-1,1,0,0,0,0,1,4,-1.1983
2355,6488,303,3,3,-1,0,1,0,1,0,0, ,-1.1983
2356,6488,286,1,4,1,0,0,1,0,1,0,5.5,0.5517
2357,6488,286,2,5,1,1,0,0,0,0,1,5.5,0.5517
2358,6488,286,3,6,1,0,1,0,1,0,0, ,0.5517
2359,6491,282,1,1,-1,0,0,1,0,1,0,5.5,0.3017
2360,6491,282,2,2,-1,1,0,0,0,0,1,5.5,0.3017
2361,6491,282,3,3,-1,0,1,0,1,0,0,5.5,0.3017
2362,6491,44,1,4,1,0,0,1,0,1,0,6,0.0517
2363,6491,44,2,5,1,1,0,0,0,0,1,6,0.0517
2364,6491,44,3,6,1,0,1,0,1,0,0,7,0.0517
2365,6509,366,1,1,-1,0,0,1,0,1,0,6,-0.1983
2366,6509,366,2,2,-1,1,0,0,0,0,1,6.5,-0.1983
2367,6509,366,3,3,-1,0,1,0,1,0,0, ,-0.1983
2368,6509,904,1,4,1,0,0,1,0,1,0,6.5,0.5517
2369,6509,904,2,5,1,1,0,0,0,0,1,7,0.5517
2370,6509,904,3,6,1,0,1,0,1,0,0,7,0.5517
2371,6520,357,1,1,-1,0,0,1,0,1,0,6,0.5517
2372,6520,357,2,2,-1,1,0,0,0,0,1,5,0.5517
2373,6520,357,3,3,-1,0,1,0,1,0,0,6.5,0.5517
2374,6520,335,1,4,1,0,0,1,0,1,0,3.5,0.3017
2375,6520,335,2,5,1,1,0,0,0,0,1,4.5,0.3017
2376,6520,335,3,6,1,0,1,0,1,0,0,6,0.3017
2377,6528,608,1,1,-1,0,0,1,0,1,0,6,0.5517
2378,6528,608,2,2,-1,1,0,0,0,0,1,6.5,0.5517
2379,6528,608,3,3,-1,0,1,0,1,0,0, ,0.5517
2380,6528,898,1,4,1,0,0,1,0,1,0,6.5,0.5517
2381,6528,898,2,5,1,1,0,0,0,0,1,6,0.5517
2382,6528,898,3,6,1,0,1,0,1,0,0, ,0.5517
2383,6546,309,1,1,-1,0,0,1,0,1,0,4.5,0.5517
2384,6546,309,2,2,-1,1,0,0,0,0,1,5,0.5517
2385,6546,309,3,3,-1,0,1,0,1,0,0,5,0.5517
2386,6546,621,1,4,1,0,0,1,0,1,0,7,-0.4483
2387,6546,621,2,5,1,1,0,0,0,0,1,7,-0.4483
2388,6546,621,3,6,1,0,1,0,1,0,0,6,-0.4483
2389,6568,386,1,1,-1,0,0,1,0,1,0,6.5,0.3017
2390,6568,386,2,2,-1,1,0,0,0,0,1,6,0.3017
2391,6568,386,3,3,-1,0,1,0,1,0,0, ,0.3017
2392,6568,9,1,4,1,0,0,1,0,1,0,5,0.5517
2393,6568,9,2,5,1,1,0,0,0,0,1,4,0.5517
2394,6568,9,3,6,1,0,1,0,1,0,0,5.5,0.5517
2395,6575,68,1,4,1,0,0,1,0,1,0,6,0.5517
2396,6575,68,2,5,1,1,0,0,0,0,1,6,0.5517
2397,6575,68,3,6,1,0,1,0,1,0,0, ,0.5517
2398,6584,655,1,1,-1,0,0,1,0,1,0,6,0.5517
2399,6584,655,2,2,-1,1,0,0,0,0,1,6.5,0.5517
2400,6584,655,3,3,-1,0,1,0,1,0,0, ,0.5517
2401,6584,592,1,4,1,0,0,1,0,1,0,5,0.5517
2402,6584,592,2,5,1,1,0,0,0,0,1, ,0.5517
2403,6584,592,3,6,1,0,1,0,1,0,0, ,0.5517
2404,6594,440,1,1,-1,0,0,1,0,1,0,6,-0.1983
2405,6594,440,2,2,-1,1,0,0,0,0,1,4.5,-0.1983
2406,6594,440,3,3,-1,0,1,0,1,0,0, ,-0.1983
2407,6594,354,1,4,1,0,0,1,0,1,0,5.5,0.5517
2408,6594,354,2,5,1,1,0,0,0,0,1,6,0.5517
2409,6594,354,3,6,1,0,1,0,1,0,0, ,0.5517
2410,6643,934,1,1,-1,0,0,1,0,1,0,6.5,0.5517
2411,6643,934,2,2,-1,1,0,0,0,0,1,6,0.5517
2412,6643,934,3,3,-1,0,1,0,1,0,0, ,0.5517
2413,6643,730,1,4,1,0,0,1,0,1,0,4,0.3017
2414,6643,730,2,5,1,1,0,0,0,0,1,6,0.3017
2415,6643,730,3,6,1,0,1,0,1,0,0, ,0.3017
2416,6675,96,1,1,-1,0,0,1,0,1,0,5,0.5517
2417,6675,96,2,2,-1,1,0,0,0,0,1,7,0.5517
2418,6675,96,3,3,-1,0,1,0,1,0,0, ,0.5517
2419,6687,449,1,1,-1,0,0,1,0,1,0,6,0.5517
2420,6687,449,2,2,-1,1,0,0,0,0,1,7,0.5517
2421,6687,449,3,3,-1,0,1,0,1,0,0, ,0.5517
2422,6687,702,1,4,1,0,0,1,0,1,0,6.5,0.5517
2423,6687,702,2,5,1,1,0,0,0,0,1,6.5,0.5517
2424,6687,702,3,6,1,0,1,0,1,0,0, ,0.5517
2425,6719,891,1,1,-1,0,0,1,0,1,0,5,0.0517
2426,6719,891,2,2,-1,1,0,0,0,0,1,4.5,0.0517
2427,6719,891,3,3,-1,0,1,0,1,0,0, ,0.0517
2428,6719,408,1,4,1,0,0,1,0,1,0,5,0.5517
2429,6719,408,2,5,1,1,0,0,0,0,1,6,0.5517
2430,6719,408,3,6,1,0,1,0,1,0,0, ,0.5517
2431,6767,424,1,1,-1,0,0,1,0,1,0,6.5,0.5517
2432,6767,424,2,2,-1,1,0,0,0,0,1,6.5,0.5517
2433,6767,424,3,3,-1,0,1,0,1,0,0, ,0.5517
2434,6767,752,1,4,1,0,0,1,0,1,0,7,0.5517
2435,6767,752,2,5,1,1,0,0,0,0,1,7,0.5517
2436,6767,752,3,6,1,0,1,0,1,0,0, ,0.5517
2437,6786,374,1,1,-1,0,0,1,0,1,0,7,0.5517
2438,6786,374,2,2,-1,1,0,0,0,0,1,3,0.5517
2439,6786,374,3,3,-1,0,1,0,1,0,0, ,0.5517
2440,6786,551,1,4,1,0,0,1,0,1,0,6.5,0.5517
